$Trinity Lake Br3 inflow year 2016 updated YC 08/25/22,
6.417,6.031431403
6.458,6.031431403
6.5,6.031431403
6.542,6.031431403
6.583,6.031431403
6.625,6.031431403
6.667,6.031431403
6.708,6.031431403
6.75,6.031431403
6.792,6.031431403
6.833,6.031431403
6.875,6.031431403
6.917,6.031431403
6.958,6.031431403
7,4.247486904
7.042,4.247486904
7.083,4.247486904
7.125,4.247486904
7.167,4.247486904
7.208,4.247486904
7.25,4.247486904
7.292,4.247486904
7.333,4.247486904
7.375,4.247486904
7.417,4.247486904
7.458,4.247486904
7.5,4.247486904
7.542,4.247486904
7.583,4.247486904
7.625,4.247486904
7.667,4.247486904
7.708,4.247486904
7.75,4.247486904
7.792,4.247486904
7.833,4.247486904
7.875,4.247486904
7.917,4.247486904
7.958,4.247486904
8,3.567888999
8.042,3.567888999
8.083,3.567888999
8.125,3.567888999
8.167,3.567888999
8.208,3.567888999
8.25,3.567888999
8.292,3.567888999
8.333,3.567888999
8.375,3.567888999
8.417,3.567888999
8.458,3.567888999
8.5,3.567888999
8.542,3.567888999
8.583,3.567888999
8.625,3.567888999
8.667,3.567888999
8.708,3.567888999
8.75,3.567888999
8.792,3.567888999
8.833,3.567888999
8.875,3.567888999
8.917,3.567888999
8.958,3.567888999
9,3.822738213
9.042,3.822738213
9.083,3.822738213
9.125,3.822738213
9.167,3.822738213
9.208,3.822738213
9.25,3.822738213
9.292,3.822738213
9.333,3.822738213
9.375,3.822738213
9.417,3.822738213
9.458,3.822738213
9.5,3.822738213
9.542,3.822738213
9.583,3.822738213
9.625,3.822738213
9.667,3.822738213
9.708,3.822738213
9.75,3.822738213
9.792,3.822738213
9.833,3.822738213
9.875,3.822738213
9.917,3.822738213
9.958,3.822738213
10,3.029873991
10.042,3.029873991
10.083,3.029873991
10.125,3.029873991
10.167,3.029873991
10.208,3.029873991
10.25,3.029873991
10.292,3.029873991
10.333,3.029873991
10.375,3.029873991
10.417,3.029873991
10.458,3.029873991
10.5,3.029873991
10.542,3.029873991
10.583,3.029873991
10.625,3.029873991
10.667,3.029873991
10.708,3.029873991
10.75,3.029873991
10.792,3.029873991
10.833,3.029873991
10.875,3.029873991
10.917,3.029873991
10.958,3.029873991
11,2.888291094
11.042,2.888291094
11.083,2.888291094
11.125,2.888291094
11.167,2.888291094
11.208,2.888291094
11.25,2.888291094
11.292,2.888291094
11.333,2.888291094
11.375,2.888291094
11.417,2.888291094
11.458,2.888291094
11.5,2.888291094
11.542,2.888291094
11.583,2.888291094
11.625,2.888291094
11.667,2.888291094
11.708,2.888291094
11.75,2.888291094
11.792,2.888291094
11.833,2.888291094
11.875,2.888291094
11.917,2.888291094
11.958,2.888291094
12,3.001557412
12.042,3.001557412
12.083,3.001557412
12.125,3.001557412
12.167,3.001557412
12.208,3.001557412
12.25,3.001557412
12.292,3.001557412
12.333,3.001557412
12.375,3.001557412
12.417,3.001557412
12.458,3.001557412
12.5,3.001557412
12.542,3.001557412
12.583,3.001557412
12.625,3.001557412
12.667,3.001557412
12.708,3.001557412
12.75,3.001557412
12.792,3.001557412
12.833,3.001557412
12.875,3.001557412
12.917,3.001557412
12.958,3.001557412
13,12.88404361
13.042,12.88404361
13.083,12.88404361
13.125,12.88404361
13.167,12.88404361
13.208,12.88404361
13.25,12.88404361
13.292,12.88404361
13.333,12.88404361
13.375,12.88404361
13.417,12.88404361
13.458,12.88404361
13.5,12.88404361
13.542,12.88404361
13.583,12.88404361
13.625,12.88404361
13.667,12.88404361
13.708,12.88404361
13.75,12.88404361
13.792,12.88404361
13.833,12.88404361
13.875,12.88404361
13.917,12.88404361
13.958,12.88404361
14,9.542687243
14.042,9.542687243
14.083,9.542687243
14.125,9.542687243
14.167,9.542687243
14.208,9.542687243
14.25,9.542687243
14.292,9.542687243
14.333,9.542687243
14.375,9.542687243
14.417,9.542687243
14.458,9.542687243
14.5,9.542687243
14.542,9.542687243
14.583,9.542687243
14.625,9.542687243
14.667,9.542687243
14.708,9.542687243
14.75,9.542687243
14.792,9.542687243
14.833,9.542687243
14.875,9.542687243
14.917,9.542687243
14.958,9.542687243
15,6.088064562
15.042,6.088064562
15.083,6.088064562
15.125,6.088064562
15.167,6.088064562
15.208,6.088064562
15.25,6.088064562
15.292,6.088064562
15.333,6.088064562
15.375,6.088064562
15.417,6.088064562
15.458,6.088064562
15.5,6.088064562
15.542,6.088064562
15.583,6.088064562
15.625,6.088064562
15.667,6.088064562
15.708,6.088064562
15.75,6.088064562
15.792,6.088064562
15.833,6.088064562
15.875,6.088064562
15.917,6.088064562
15.958,6.088064562
16,7.135777998
16.042,7.135777998
16.083,7.135777998
16.125,7.135777998
16.167,7.135777998
16.208,7.135777998
16.25,7.135777998
16.292,7.135777998
16.333,7.135777998
16.375,7.135777998
16.417,7.135777998
16.458,7.135777998
16.5,7.135777998
16.542,7.135777998
16.583,7.135777998
16.625,7.135777998
16.667,7.135777998
16.708,7.135777998
16.75,7.135777998
16.792,7.135777998
16.833,7.135777998
16.875,7.135777998
16.917,7.135777998
16.958,7.135777998
17,30.80843834
17.042,30.80843834
17.083,30.80843834
17.125,30.80843834
17.167,30.80843834
17.208,30.80843834
17.25,30.80843834
17.292,30.80843834
17.333,30.80843834
17.375,30.80843834
17.417,30.80843834
17.458,30.80843834
17.5,30.80843834
17.542,30.80843834
17.583,30.80843834
17.625,30.80843834
17.667,30.80843834
17.708,30.80843834
17.75,30.80843834
17.792,30.80843834
17.833,30.80843834
17.875,30.80843834
17.917,30.80843834
17.958,30.80843834
18,29.33597621
18.042,29.33597621
18.083,29.33597621
18.125,29.33597621
18.167,29.33597621
18.208,29.33597621
18.25,29.33597621
18.292,29.33597621
18.333,29.33597621
18.375,29.33597621
18.417,29.33597621
18.458,29.33597621
18.5,29.33597621
18.542,29.33597621
18.583,29.33597621
18.625,29.33597621
18.667,29.33597621
18.708,29.33597621
18.75,29.33597621
18.792,29.33597621
18.833,29.33597621
18.875,29.33597621
18.917,29.33597621
18.958,29.33597621
19,30.55358913
19.042,30.55358913
19.083,30.55358913
19.125,30.55358913
19.167,30.55358913
19.208,30.55358913
19.25,30.55358913
19.292,30.55358913
19.333,30.55358913
19.375,30.55358913
19.417,30.55358913
19.458,30.55358913
19.5,30.55358913
19.542,30.55358913
19.583,30.55358913
19.625,30.55358913
19.667,30.55358913
19.708,30.55358913
19.75,30.55358913
19.792,30.55358913
19.833,30.55358913
19.875,30.55358913
19.917,30.55358913
19.958,30.55358913
20,20.50120345
20.042,20.50120345
20.083,20.50120345
20.125,20.50120345
20.167,20.50120345
20.208,20.50120345
20.25,20.50120345
20.292,20.50120345
20.333,20.50120345
20.375,20.50120345
20.417,20.50120345
20.458,20.50120345
20.5,20.50120345
20.542,20.50120345
20.583,20.50120345
20.625,20.50120345
20.667,20.50120345
20.708,20.50120345
20.75,20.50120345
20.792,20.50120345
20.833,20.50120345
20.875,20.50120345
20.917,20.50120345
20.958,20.50120345
21,11.89296333
21.042,11.89296333
21.083,11.89296333
21.125,11.89296333
21.167,11.89296333
21.208,11.89296333
21.25,11.89296333
21.292,11.89296333
21.333,11.89296333
21.375,11.89296333
21.417,11.89296333
21.458,11.89296333
21.5,11.89296333
21.542,11.89296333
21.583,11.89296333
21.625,11.89296333
21.667,11.89296333
21.708,11.89296333
21.75,11.89296333
21.792,11.89296333
21.833,11.89296333
21.875,11.89296333
21.917,11.89296333
21.958,11.89296333
22,20.47288688
22.042,20.47288688
22.083,20.47288688
22.125,20.47288688
22.167,20.47288688
22.208,20.47288688
22.25,20.47288688
22.292,20.47288688
22.333,20.47288688
22.375,20.47288688
22.417,20.47288688
22.458,20.47288688
22.5,20.47288688
22.542,20.47288688
22.583,20.47288688
22.625,20.47288688
22.667,20.47288688
22.708,20.47288688
22.75,20.47288688
22.792,20.47288688
22.833,20.47288688
22.875,20.47288688
22.917,20.47288688
22.958,20.47288688
23,23.7292935
23.042,23.7292935
23.083,23.7292935
23.125,23.7292935
23.167,23.7292935
23.208,23.7292935
23.25,23.7292935
23.292,23.7292935
23.333,23.7292935
23.375,23.7292935
23.417,23.7292935
23.458,23.7292935
23.5,23.7292935
23.542,23.7292935
23.583,23.7292935
23.625,23.7292935
23.667,23.7292935
23.708,23.7292935
23.75,23.7292935
23.792,23.7292935
23.833,23.7292935
23.875,23.7292935
23.917,23.7292935
23.958,23.7292935
24,15.80065128
24.042,15.80065128
24.083,15.80065128
24.125,15.80065128
24.167,15.80065128
24.208,15.80065128
24.25,15.80065128
24.292,15.80065128
24.333,15.80065128
24.375,15.80065128
24.417,15.80065128
24.458,15.80065128
24.5,15.80065128
24.542,15.80065128
24.583,15.80065128
24.625,15.80065128
24.667,15.80065128
24.708,15.80065128
24.75,15.80065128
24.792,15.80065128
24.833,15.80065128
24.875,15.80065128
24.917,15.80065128
24.958,15.80065128
25,11.26999858
25.042,11.26999858
25.083,11.26999858
25.125,11.26999858
25.167,11.26999858
25.208,11.26999858
25.25,11.26999858
25.292,11.26999858
25.333,11.26999858
25.375,11.26999858
25.417,11.26999858
25.458,11.26999858
25.5,11.26999858
25.542,11.26999858
25.583,11.26999858
25.625,11.26999858
25.667,11.26999858
25.708,11.26999858
25.75,11.26999858
25.792,11.26999858
25.833,11.26999858
25.875,11.26999858
25.917,11.26999858
25.958,11.26999858
26,7.645476426
26.042,7.645476426
26.083,7.645476426
26.125,7.645476426
26.167,7.645476426
26.208,7.645476426
26.25,7.645476426
26.292,7.645476426
26.333,7.645476426
26.375,7.645476426
26.417,7.645476426
26.458,7.645476426
26.5,7.645476426
26.542,7.645476426
26.583,7.645476426
26.625,7.645476426
26.667,7.645476426
26.708,7.645476426
26.75,7.645476426
26.792,7.645476426
26.833,7.645476426
26.875,7.645476426
26.917,7.645476426
26.958,7.645476426
27,7.447260371
27.042,7.447260371
27.083,7.447260371
27.125,7.447260371
27.167,7.447260371
27.208,7.447260371
27.25,7.447260371
27.292,7.447260371
27.333,7.447260371
27.375,7.447260371
27.417,7.447260371
27.458,7.447260371
27.5,7.447260371
27.542,7.447260371
27.583,7.447260371
27.625,7.447260371
27.667,7.447260371
27.708,7.447260371
27.75,7.447260371
27.792,7.447260371
27.833,7.447260371
27.875,7.447260371
27.917,7.447260371
27.958,7.447260371
28,9.316154609
28.042,9.316154609
28.083,9.316154609
28.125,9.316154609
28.167,9.316154609
28.208,9.316154609
28.25,9.316154609
28.292,9.316154609
28.333,9.316154609
28.375,9.316154609
28.417,9.316154609
28.458,9.316154609
28.5,9.316154609
28.542,9.316154609
28.583,9.316154609
28.625,9.316154609
28.667,9.316154609
28.708,9.316154609
28.75,9.316154609
28.792,9.316154609
28.833,9.316154609
28.875,9.316154609
28.917,9.316154609
28.958,9.316154609
29,28.4015291
29.042,28.4015291
29.083,28.4015291
29.125,28.4015291
29.167,28.4015291
29.208,28.4015291
29.25,28.4015291
29.292,28.4015291
29.333,28.4015291
29.375,28.4015291
29.417,28.4015291
29.458,28.4015291
29.5,28.4015291
29.542,28.4015291
29.583,28.4015291
29.625,28.4015291
29.667,28.4015291
29.708,28.4015291
29.75,28.4015291
29.792,28.4015291
29.833,28.4015291
29.875,28.4015291
29.917,28.4015291
29.958,28.4015291
30,22.31346453
30.042,22.31346453
30.083,22.31346453
30.125,22.31346453
30.167,22.31346453
30.208,22.31346453
30.25,22.31346453
30.292,22.31346453
30.333,22.31346453
30.375,22.31346453
30.417,22.31346453
30.458,22.31346453
30.5,22.31346453
30.542,22.31346453
30.583,22.31346453
30.625,22.31346453
30.667,22.31346453
30.708,22.31346453
30.75,22.31346453
30.792,22.31346453
30.833,22.31346453
30.875,22.31346453
30.917,22.31346453
30.958,22.31346453
31,14.271556
31.042,14.271556
31.083,14.271556
31.125,14.271556
31.167,14.271556
31.208,14.271556
31.25,14.271556
31.292,14.271556
31.333,14.271556
31.375,14.271556
31.417,14.271556
31.458,14.271556
31.5,14.271556
31.542,14.271556
31.583,14.271556
31.625,14.271556
31.667,14.271556
31.708,14.271556
31.75,14.271556
31.792,14.271556
31.833,14.271556
31.875,14.271556
31.917,14.271556
31.958,14.271556
32,10.05238567
32.042,10.05238567
32.083,10.05238567
32.125,10.05238567
32.167,10.05238567
32.208,10.05238567
32.25,10.05238567
32.292,10.05238567
32.333,10.05238567
32.375,10.05238567
32.417,10.05238567
32.458,10.05238567
32.5,10.05238567
32.542,10.05238567
32.583,10.05238567
32.625,10.05238567
32.667,10.05238567
32.708,10.05238567
32.75,10.05238567
32.792,10.05238567
32.833,10.05238567
32.875,10.05238567
32.917,10.05238567
32.958,10.05238567
33,8.410024069
33.042,8.410024069
33.083,8.410024069
33.125,8.410024069
33.167,8.410024069
33.208,8.410024069
33.25,8.410024069
33.292,8.410024069
33.333,8.410024069
33.375,8.410024069
33.417,8.410024069
33.458,8.410024069
33.5,8.410024069
33.542,8.410024069
33.583,8.410024069
33.625,8.410024069
33.667,8.410024069
33.708,8.410024069
33.75,8.410024069
33.792,8.410024069
33.833,8.410024069
33.875,8.410024069
33.917,8.410024069
33.958,8.410024069
34,7.418943792
34.042,7.418943792
34.083,7.418943792
34.125,7.418943792
34.167,7.418943792
34.208,7.418943792
34.25,7.418943792
34.292,7.418943792
34.333,7.418943792
34.375,7.418943792
34.417,7.418943792
34.458,7.418943792
34.5,7.418943792
34.542,7.418943792
34.583,7.418943792
34.625,7.418943792
34.667,7.418943792
34.708,7.418943792
34.75,7.418943792
34.792,7.418943792
34.833,7.418943792
34.875,7.418943792
34.917,7.418943792
34.958,7.418943792
35,6.059747982
35.042,6.059747982
35.083,6.059747982
35.125,6.059747982
35.167,6.059747982
35.208,6.059747982
35.25,6.059747982
35.292,6.059747982
35.333,6.059747982
35.375,6.059747982
35.417,6.059747982
35.458,6.059747982
35.5,6.059747982
35.542,6.059747982
35.583,6.059747982
35.625,6.059747982
35.667,6.059747982
35.708,6.059747982
35.75,6.059747982
35.792,6.059747982
35.833,6.059747982
35.875,6.059747982
35.917,6.059747982
35.958,6.059747982
36,5.380150078
36.042,5.380150078
36.083,5.380150078
36.125,5.380150078
36.167,5.380150078
36.208,5.380150078
36.25,5.380150078
36.292,5.380150078
36.333,5.380150078
36.375,5.380150078
36.417,5.380150078
36.458,5.380150078
36.5,5.380150078
36.542,5.380150078
36.583,5.380150078
36.625,5.380150078
36.667,5.380150078
36.708,5.380150078
36.75,5.380150078
36.792,5.380150078
36.833,5.380150078
36.875,5.380150078
36.917,5.380150078
36.958,5.380150078
37,4.927084808
37.042,4.927084808
37.083,4.927084808
37.125,4.927084808
37.167,4.927084808
37.208,4.927084808
37.25,4.927084808
37.292,4.927084808
37.333,4.927084808
37.375,4.927084808
37.417,4.927084808
37.458,4.927084808
37.5,4.927084808
37.542,4.927084808
37.583,4.927084808
37.625,4.927084808
37.667,4.927084808
37.708,4.927084808
37.75,4.927084808
37.792,4.927084808
37.833,4.927084808
37.875,4.927084808
37.917,4.927084808
37.958,4.927084808
38,5.29520034
38.042,5.29520034
38.083,5.29520034
38.125,5.29520034
38.167,5.29520034
38.208,5.29520034
38.25,5.29520034
38.292,5.29520034
38.333,5.29520034
38.375,5.29520034
38.417,5.29520034
38.458,5.29520034
38.5,5.29520034
38.542,5.29520034
38.583,5.29520034
38.625,5.29520034
38.667,5.29520034
38.708,5.29520034
38.75,5.29520034
38.792,5.29520034
38.833,5.29520034
38.875,5.29520034
38.917,5.29520034
38.958,5.29520034
39,5.71994903
39.042,5.71994903
39.083,5.71994903
39.125,5.71994903
39.167,5.71994903
39.208,5.71994903
39.25,5.71994903
39.292,5.71994903
39.333,5.71994903
39.375,5.71994903
39.417,5.71994903
39.458,5.71994903
39.5,5.71994903
39.542,5.71994903
39.583,5.71994903
39.625,5.71994903
39.667,5.71994903
39.708,5.71994903
39.75,5.71994903
39.792,5.71994903
39.833,5.71994903
39.875,5.71994903
39.917,5.71994903
39.958,5.71994903
40,6.909245363
40.042,6.909245363
40.083,6.909245363
40.125,6.909245363
40.167,6.909245363
40.208,6.909245363
40.25,6.909245363
40.292,6.909245363
40.333,6.909245363
40.375,6.909245363
40.417,6.909245363
40.458,6.909245363
40.5,6.909245363
40.542,6.909245363
40.583,6.909245363
40.625,6.909245363
40.667,6.909245363
40.708,6.909245363
40.75,6.909245363
40.792,6.909245363
40.833,6.909245363
40.875,6.909245363
40.917,6.909245363
40.958,6.909245363
41,7.277360895
41.042,7.277360895
41.083,7.277360895
41.125,7.277360895
41.167,7.277360895
41.208,7.277360895
41.25,7.277360895
41.292,7.277360895
41.333,7.277360895
41.375,7.277360895
41.417,7.277360895
41.458,7.277360895
41.5,7.277360895
41.542,7.277360895
41.583,7.277360895
41.625,7.277360895
41.667,7.277360895
41.708,7.277360895
41.75,7.277360895
41.792,7.277360895
41.833,7.277360895
41.875,7.277360895
41.917,7.277360895
41.958,7.277360895
42,7.362310633
42.042,7.362310633
42.083,7.362310633
42.125,7.362310633
42.167,7.362310633
42.208,7.362310633
42.25,7.362310633
42.292,7.362310633
42.333,7.362310633
42.375,7.362310633
42.417,7.362310633
42.458,7.362310633
42.5,7.362310633
42.542,7.362310633
42.583,7.362310633
42.625,7.362310633
42.667,7.362310633
42.708,7.362310633
42.75,7.362310633
42.792,7.362310633
42.833,7.362310633
42.875,7.362310633
42.917,7.362310633
42.958,7.362310633
43,8.38170749
43.042,8.38170749
43.083,8.38170749
43.125,8.38170749
43.167,8.38170749
43.208,8.38170749
43.25,8.38170749
43.292,8.38170749
43.333,8.38170749
43.375,8.38170749
43.417,8.38170749
43.458,8.38170749
43.5,8.38170749
43.542,8.38170749
43.583,8.38170749
43.625,8.38170749
43.667,8.38170749
43.708,8.38170749
43.75,8.38170749
43.792,8.38170749
43.833,8.38170749
43.875,8.38170749
43.917,8.38170749
43.958,8.38170749
44,8.494973807
44.042,8.494973807
44.083,8.494973807
44.125,8.494973807
44.167,8.494973807
44.208,8.494973807
44.25,8.494973807
44.292,8.494973807
44.333,8.494973807
44.375,8.494973807
44.417,8.494973807
44.458,8.494973807
44.5,8.494973807
44.542,8.494973807
44.583,8.494973807
44.625,8.494973807
44.667,8.494973807
44.708,8.494973807
44.75,8.494973807
44.792,8.494973807
44.833,8.494973807
44.875,8.494973807
44.917,8.494973807
44.958,8.494973807
45,8.579923545
45.042,8.579923545
45.083,8.579923545
45.125,8.579923545
45.167,8.579923545
45.208,8.579923545
45.25,8.579923545
45.292,8.579923545
45.333,8.579923545
45.375,8.579923545
45.417,8.579923545
45.458,8.579923545
45.5,8.579923545
45.542,8.579923545
45.583,8.579923545
45.625,8.579923545
45.667,8.579923545
45.708,8.579923545
45.75,8.579923545
45.792,8.579923545
45.833,8.579923545
45.875,8.579923545
45.917,8.579923545
45.958,8.579923545
46,9.995752513
46.042,9.995752513
46.083,9.995752513
46.125,9.995752513
46.167,9.995752513
46.208,9.995752513
46.25,9.995752513
46.292,9.995752513
46.333,9.995752513
46.375,9.995752513
46.417,9.995752513
46.458,9.995752513
46.5,9.995752513
46.542,9.995752513
46.583,9.995752513
46.625,9.995752513
46.667,9.995752513
46.708,9.995752513
46.75,9.995752513
46.792,9.995752513
46.833,9.995752513
46.875,9.995752513
46.917,9.995752513
46.958,9.995752513
47,9.740903299
47.042,9.740903299
47.083,9.740903299
47.125,9.740903299
47.167,9.740903299
47.208,9.740903299
47.25,9.740903299
47.292,9.740903299
47.333,9.740903299
47.375,9.740903299
47.417,9.740903299
47.458,9.740903299
47.5,9.740903299
47.542,9.740903299
47.583,9.740903299
47.625,9.740903299
47.667,9.740903299
47.708,9.740903299
47.75,9.740903299
47.792,9.740903299
47.833,9.740903299
47.875,9.740903299
47.917,9.740903299
47.958,9.740903299
48,13.42205862
48.042,13.42205862
48.083,13.42205862
48.125,13.42205862
48.167,13.42205862
48.208,13.42205862
48.25,13.42205862
48.292,13.42205862
48.333,13.42205862
48.375,13.42205862
48.417,13.42205862
48.458,13.42205862
48.5,13.42205862
48.542,13.42205862
48.583,13.42205862
48.625,13.42205862
48.667,13.42205862
48.708,13.42205862
48.75,13.42205862
48.792,13.42205862
48.833,13.42205862
48.875,13.42205862
48.917,13.42205862
48.958,13.42205862
49,21.1241682
49.042,21.1241682
49.083,21.1241682
49.125,21.1241682
49.167,21.1241682
49.208,21.1241682
49.25,21.1241682
49.292,21.1241682
49.333,21.1241682
49.375,21.1241682
49.417,21.1241682
49.458,21.1241682
49.5,21.1241682
49.542,21.1241682
49.583,21.1241682
49.625,21.1241682
49.667,21.1241682
49.708,21.1241682
49.75,21.1241682
49.792,21.1241682
49.833,21.1241682
49.875,21.1241682
49.917,21.1241682
49.958,21.1241682
50,14.32818915
50.042,14.32818915
50.083,14.32818915
50.125,14.32818915
50.167,14.32818915
50.208,14.32818915
50.25,14.32818915
50.292,14.32818915
50.333,14.32818915
50.375,14.32818915
50.417,14.32818915
50.458,14.32818915
50.5,14.32818915
50.542,14.32818915
50.583,14.32818915
50.625,14.32818915
50.667,14.32818915
50.708,14.32818915
50.75,14.32818915
50.792,14.32818915
50.833,14.32818915
50.875,14.32818915
50.917,14.32818915
50.958,14.32818915
51,11.10009911
51.042,11.10009911
51.083,11.10009911
51.125,11.10009911
51.167,11.10009911
51.208,11.10009911
51.25,11.10009911
51.292,11.10009911
51.333,11.10009911
51.375,11.10009911
51.417,11.10009911
51.458,11.10009911
51.5,11.10009911
51.542,11.10009911
51.583,11.10009911
51.625,11.10009911
51.667,11.10009911
51.708,11.10009911
51.75,11.10009911
51.792,11.10009911
51.833,11.10009911
51.875,11.10009911
51.917,11.10009911
51.958,11.10009911
52,9.004672236
52.042,9.004672236
52.083,9.004672236
52.125,9.004672236
52.167,9.004672236
52.208,9.004672236
52.25,9.004672236
52.292,9.004672236
52.333,9.004672236
52.375,9.004672236
52.417,9.004672236
52.458,9.004672236
52.5,9.004672236
52.542,9.004672236
52.583,9.004672236
52.625,9.004672236
52.667,9.004672236
52.708,9.004672236
52.75,9.004672236
52.792,9.004672236
52.833,9.004672236
52.875,9.004672236
52.917,9.004672236
52.958,9.004672236
53,7.92864222
53.042,7.92864222
53.083,7.92864222
53.125,7.92864222
53.167,7.92864222
53.208,7.92864222
53.25,7.92864222
53.292,7.92864222
53.333,7.92864222
53.375,7.92864222
53.417,7.92864222
53.458,7.92864222
53.5,7.92864222
53.542,7.92864222
53.583,7.92864222
53.625,7.92864222
53.667,7.92864222
53.708,7.92864222
53.75,7.92864222
53.792,7.92864222
53.833,7.92864222
53.875,7.92864222
53.917,7.92864222
53.958,7.92864222
54,7.815375903
54.042,7.815375903
54.083,7.815375903
54.125,7.815375903
54.167,7.815375903
54.208,7.815375903
54.25,7.815375903
54.292,7.815375903
54.333,7.815375903
54.375,7.815375903
54.417,7.815375903
54.458,7.815375903
54.5,7.815375903
54.542,7.815375903
54.583,7.815375903
54.625,7.815375903
54.667,7.815375903
54.708,7.815375903
54.75,7.815375903
54.792,7.815375903
54.833,7.815375903
54.875,7.815375903
54.917,7.815375903
54.958,7.815375903
55,6.682712728
55.042,6.682712728
55.083,6.682712728
55.125,6.682712728
55.167,6.682712728
55.208,6.682712728
55.25,6.682712728
55.292,6.682712728
55.333,6.682712728
55.375,6.682712728
55.417,6.682712728
55.458,6.682712728
55.5,6.682712728
55.542,6.682712728
55.583,6.682712728
55.625,6.682712728
55.667,6.682712728
55.708,6.682712728
55.75,6.682712728
55.792,6.682712728
55.833,6.682712728
55.875,6.682712728
55.917,6.682712728
55.958,6.682712728
56,6.342913776
56.042,6.342913776
56.083,6.342913776
56.125,6.342913776
56.167,6.342913776
56.208,6.342913776
56.25,6.342913776
56.292,6.342913776
56.333,6.342913776
56.375,6.342913776
56.417,6.342913776
56.458,6.342913776
56.5,6.342913776
56.542,6.342913776
56.583,6.342913776
56.625,6.342913776
56.667,6.342913776
56.708,6.342913776
56.75,6.342913776
56.792,6.342913776
56.833,6.342913776
56.875,6.342913776
56.917,6.342913776
56.958,6.342913776
57,6.1730143
57.042,6.1730143
57.083,6.1730143
57.125,6.1730143
57.167,6.1730143
57.208,6.1730143
57.25,6.1730143
57.292,6.1730143
57.333,6.1730143
57.375,6.1730143
57.417,6.1730143
57.458,6.1730143
57.5,6.1730143
57.542,6.1730143
57.583,6.1730143
57.625,6.1730143
57.667,6.1730143
57.708,6.1730143
57.75,6.1730143
57.792,6.1730143
57.833,6.1730143
57.875,6.1730143
57.917,6.1730143
57.958,6.1730143
58,8.098541696
58.042,8.098541696
58.083,8.098541696
58.125,8.098541696
58.167,8.098541696
58.208,8.098541696
58.25,8.098541696
58.292,8.098541696
58.333,8.098541696
58.375,8.098541696
58.417,8.098541696
58.458,8.098541696
58.5,8.098541696
58.542,8.098541696
58.583,8.098541696
58.625,8.098541696
58.667,8.098541696
58.708,8.098541696
58.75,8.098541696
58.792,8.098541696
58.833,8.098541696
58.875,8.098541696
58.917,8.098541696
58.958,8.098541696
59,7.079144839
59.042,7.079144839
59.083,7.079144839
59.125,7.079144839
59.167,7.079144839
59.208,7.079144839
59.25,7.079144839
59.292,7.079144839
59.333,7.079144839
59.375,7.079144839
59.417,7.079144839
59.458,7.079144839
59.5,7.079144839
