$Trinity Lake Br1 inflow year 2016 updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
59.458,36.81155316
59.5,36.81155316
59.542,36.81155316
59.583,36.81155316
59.625,36.81155316
59.667,36.81155316
59.708,36.81155316
59.75,36.81155316
59.792,36.81155316
59.833,36.81155316
59.875,36.81155316
59.917,36.81155316
59.958,36.81155316
60,33.64009628
60.042,33.64009628
60.083,33.64009628
60.125,33.64009628
60.167,33.64009628
60.208,33.64009628
60.25,33.64009628
60.292,33.64009628
60.333,33.64009628
60.375,33.64009628
60.417,33.64009628
60.458,33.64009628
60.5,33.64009628
60.542,33.64009628
60.583,33.64009628
60.625,33.64009628
60.667,33.64009628
60.708,33.64009628
60.75,33.64009628
60.792,33.64009628
60.833,33.64009628
60.875,33.64009628
60.917,33.64009628
60.958,33.64009628
61,33.86662891
61.042,33.86662891
61.083,33.86662891
61.125,33.86662891
61.167,33.86662891
61.208,33.86662891
61.25,33.86662891
61.292,33.86662891
61.333,33.86662891
61.375,33.86662891
61.417,33.86662891
61.458,33.86662891
61.5,33.86662891
61.542,33.86662891
61.583,33.86662891
61.625,33.86662891
61.667,33.86662891
61.708,33.86662891
61.75,33.86662891
61.792,33.86662891
61.833,33.86662891
61.875,33.86662891
61.917,33.86662891
61.958,33.86662891
62,34.37632734
62.042,34.37632734
62.083,34.37632734
62.125,34.37632734
62.167,34.37632734
62.208,34.37632734
62.25,34.37632734
62.292,34.37632734
62.333,34.37632734
62.375,34.37632734
62.417,34.37632734
62.458,34.37632734
62.5,34.37632734
62.542,34.37632734
62.583,34.37632734
62.625,34.37632734
62.667,34.37632734
62.708,34.37632734
62.75,34.37632734
62.792,34.37632734
62.833,34.37632734
62.875,34.37632734
62.917,34.37632734
62.958,34.37632734
63,66.71386097
63.042,66.71386097
63.083,66.71386097
63.125,66.71386097
63.167,66.71386097
63.208,66.71386097
63.25,66.71386097
63.292,66.71386097
63.333,66.71386097
63.375,66.71386097
63.417,66.71386097
63.458,66.71386097
63.5,66.71386097
63.542,66.71386097
63.583,66.71386097
63.625,66.71386097
63.667,66.71386097
63.708,66.71386097
63.75,66.71386097
63.792,66.71386097
63.833,66.71386097
63.875,66.71386097
63.917,66.71386097
63.958,66.71386097
64,62.86280617
64.042,62.86280617
64.083,62.86280617
64.125,62.86280617
64.167,62.86280617
64.208,62.86280617
64.25,62.86280617
64.292,62.86280617
64.333,62.86280617
64.375,62.86280617
64.417,62.86280617
64.458,62.86280617
64.5,62.86280617
64.542,62.86280617
64.583,62.86280617
64.625,62.86280617
64.667,62.86280617
64.708,62.86280617
64.75,62.86280617
64.792,62.86280617
64.833,62.86280617
64.875,62.86280617
64.917,62.86280617
64.958,62.86280617
65,230.0155741
65.042,230.0155741
65.083,230.0155741
65.125,230.0155741
65.167,230.0155741
65.208,230.0155741
65.25,230.0155741
65.292,230.0155741
65.333,230.0155741
65.375,230.0155741
65.417,230.0155741
65.458,230.0155741
65.5,230.0155741
65.542,230.0155741
65.583,230.0155741
65.625,230.0155741
65.667,230.0155741
65.708,230.0155741
65.75,230.0155741
65.792,230.0155741
65.833,230.0155741
65.875,230.0155741
65.917,230.0155741
65.958,230.0155741
66,312.3318703
66.042,312.3318703
66.083,312.3318703
66.125,312.3318703
66.167,312.3318703
66.208,312.3318703
66.25,312.3318703
66.292,312.3318703
66.333,312.3318703
66.375,312.3318703
66.417,312.3318703
66.458,312.3318703
66.5,312.3318703
66.542,312.3318703
66.583,312.3318703
66.625,312.3318703
66.667,312.3318703
66.708,312.3318703
66.75,312.3318703
66.792,312.3318703
66.833,312.3318703
66.875,312.3318703
66.917,312.3318703
66.958,312.3318703
67,130.4261645
67.042,130.4261645
67.083,130.4261645
67.125,130.4261645
67.167,130.4261645
67.208,130.4261645
67.25,130.4261645
67.292,130.4261645
67.333,130.4261645
67.375,130.4261645
67.417,130.4261645
67.458,130.4261645
67.5,130.4261645
67.542,130.4261645
67.583,130.4261645
67.625,130.4261645
67.667,130.4261645
67.708,130.4261645
67.75,130.4261645
67.792,130.4261645
67.833,130.4261645
67.875,130.4261645
67.917,130.4261645
67.958,130.4261645
68,87.46991363
68.042,87.46991363
68.083,87.46991363
68.125,87.46991363
68.167,87.46991363
68.208,87.46991363
68.25,87.46991363
68.292,87.46991363
68.333,87.46991363
68.375,87.46991363
68.417,87.46991363
68.458,87.46991363
68.5,87.46991363
68.542,87.46991363
68.583,87.46991363
68.625,87.46991363
68.667,87.46991363
68.708,87.46991363
68.75,87.46991363
68.792,87.46991363
68.833,87.46991363
68.875,87.46991363
68.917,87.46991363
68.958,87.46991363
69,72.80192553
69.042,72.80192553
69.083,72.80192553
69.125,72.80192553
69.167,72.80192553
69.208,72.80192553
69.25,72.80192553
69.292,72.80192553
69.333,72.80192553
69.375,72.80192553
69.417,72.80192553
69.458,72.80192553
69.5,72.80192553
69.542,72.80192553
69.583,72.80192553
69.625,72.80192553
69.667,72.80192553
69.708,72.80192553
69.75,72.80192553
69.792,72.80192553
69.833,72.80192553
69.875,72.80192553
69.917,72.80192553
69.958,72.80192553
70,189.2113833
70.042,189.2113833
70.083,189.2113833
70.125,189.2113833
70.167,189.2113833
70.208,189.2113833
70.25,189.2113833
70.292,189.2113833
70.333,189.2113833
70.375,189.2113833
70.417,189.2113833
70.458,189.2113833
70.5,189.2113833
70.542,189.2113833
70.583,189.2113833
70.625,189.2113833
70.667,189.2113833
70.708,189.2113833
70.75,189.2113833
70.792,189.2113833
70.833,189.2113833
70.875,189.2113833
70.917,189.2113833
70.958,189.2113833
71,201.8972108
71.042,201.8972108
71.083,201.8972108
71.125,201.8972108
71.167,201.8972108
71.208,201.8972108
71.25,201.8972108
71.292,201.8972108
71.333,201.8972108
71.375,201.8972108
71.417,201.8972108
71.458,201.8972108
71.5,201.8972108
71.542,201.8972108
71.583,201.8972108
71.625,201.8972108
71.667,201.8972108
71.708,201.8972108
71.75,201.8972108
71.792,201.8972108
71.833,201.8972108
71.875,201.8972108
71.917,201.8972108
71.958,201.8972108
72,153.1643777
72.042,153.1643777
72.083,153.1643777
72.125,153.1643777
72.167,153.1643777
72.208,153.1643777
72.25,153.1643777
72.292,153.1643777
72.333,153.1643777
72.375,153.1643777
72.417,153.1643777
72.458,153.1643777
72.5,153.1643777
72.542,153.1643777
72.583,153.1643777
72.625,153.1643777
72.667,153.1643777
72.708,153.1643777
72.75,153.1643777
72.792,153.1643777
72.833,153.1643777
72.875,153.1643777
72.917,153.1643777
72.958,153.1643777
73,137.6752088
73.042,137.6752088
73.083,137.6752088
73.125,137.6752088
73.167,137.6752088
73.208,137.6752088
73.25,137.6752088
73.292,137.6752088
73.333,137.6752088
73.375,137.6752088
73.417,137.6752088
73.458,137.6752088
73.5,137.6752088
73.542,137.6752088
73.583,137.6752088
73.625,137.6752088
73.667,137.6752088
73.708,137.6752088
73.75,137.6752088
73.792,137.6752088
73.833,137.6752088
73.875,137.6752088
73.917,137.6752088
73.958,137.6752088
74,124.4513663
74.042,124.4513663
74.083,124.4513663
74.125,124.4513663
74.167,124.4513663
74.208,124.4513663
74.25,124.4513663
74.292,124.4513663
74.333,124.4513663
74.375,124.4513663
74.417,124.4513663
74.458,124.4513663
74.5,124.4513663
74.542,124.4513663
74.583,124.4513663
74.625,124.4513663
74.667,124.4513663
74.708,124.4513663
74.75,124.4513663
74.792,124.4513663
74.833,124.4513663
74.875,124.4513663
74.917,124.4513663
74.958,124.4513663
75,86.73368257
75.042,86.73368257
75.083,86.73368257
75.125,86.73368257
75.167,86.73368257
75.208,86.73368257
75.25,86.73368257
75.292,86.73368257
75.333,86.73368257
75.375,86.73368257
75.417,86.73368257
75.458,86.73368257
75.5,86.73368257
75.542,86.73368257
75.583,86.73368257
75.625,86.73368257
75.667,86.73368257
75.708,86.73368257
75.75,86.73368257
75.792,86.73368257
75.833,86.73368257
75.875,86.73368257
75.917,86.73368257
75.958,86.73368257
76,70.14016707
76.042,70.14016707
76.083,70.14016707
76.125,70.14016707
76.167,70.14016707
76.208,70.14016707
76.25,70.14016707
76.292,70.14016707
76.333,70.14016707
76.375,70.14016707
76.417,70.14016707
76.458,70.14016707
76.5,70.14016707
76.542,70.14016707
76.583,70.14016707
76.625,70.14016707
76.667,70.14016707
76.708,70.14016707
76.75,70.14016707
76.792,70.14016707
76.833,70.14016707
76.875,70.14016707
76.917,70.14016707
76.958,70.14016707
77,63.82556987
77.042,63.82556987
77.083,63.82556987
77.125,63.82556987
77.167,63.82556987
77.208,63.82556987
77.25,63.82556987
77.292,63.82556987
77.333,63.82556987
77.375,63.82556987
77.417,63.82556987
77.458,63.82556987
77.5,63.82556987
77.542,63.82556987
77.583,63.82556987
77.625,63.82556987
77.667,63.82556987
77.708,63.82556987
77.75,63.82556987
77.792,63.82556987
77.833,63.82556987
77.875,63.82556987
77.917,63.82556987
77.958,63.82556987
78,57.79413847
78.042,57.79413847
78.083,57.79413847
78.125,57.79413847
78.167,57.79413847
78.208,57.79413847
78.25,57.79413847
78.292,57.79413847
78.333,57.79413847
78.375,57.79413847
78.417,57.79413847
78.458,57.79413847
78.5,57.79413847
78.542,57.79413847
78.583,57.79413847
78.625,57.79413847
78.667,57.79413847
78.708,57.79413847
78.75,57.79413847
78.792,57.79413847
78.833,57.79413847
78.875,57.79413847
78.917,57.79413847
78.958,57.79413847
79,63.76893671
79.042,63.76893671
79.083,63.76893671
79.125,63.76893671
79.167,63.76893671
79.208,63.76893671
79.25,63.76893671
79.292,63.76893671
79.333,63.76893671
79.375,63.76893671
79.417,63.76893671
79.458,63.76893671
79.5,63.76893671
79.542,63.76893671
79.583,63.76893671
79.625,63.76893671
79.667,63.76893671
79.708,63.76893671
79.75,63.76893671
79.792,63.76893671
79.833,63.76893671
79.875,63.76893671
79.917,63.76893671
79.958,63.76893671
80,117.9102364
80.042,117.9102364
80.083,117.9102364
80.125,117.9102364
80.167,117.9102364
80.208,117.9102364
80.25,117.9102364
80.292,117.9102364
80.333,117.9102364
80.375,117.9102364
80.417,117.9102364
80.458,117.9102364
80.5,117.9102364
80.542,117.9102364
80.583,117.9102364
80.625,117.9102364
80.667,117.9102364
80.708,117.9102364
80.75,117.9102364
80.792,117.9102364
80.833,117.9102364
80.875,117.9102364
80.917,117.9102364
80.958,117.9102364
81,122.1860399
81.042,122.1860399
81.083,122.1860399
81.125,122.1860399
81.167,122.1860399
81.208,122.1860399
81.25,122.1860399
81.292,122.1860399
81.333,122.1860399
81.375,122.1860399
81.417,122.1860399
81.458,122.1860399
81.5,122.1860399
81.542,122.1860399
81.583,122.1860399
81.625,122.1860399
81.667,122.1860399
81.708,122.1860399
81.75,122.1860399
81.792,122.1860399
81.833,122.1860399
81.875,122.1860399
81.917,122.1860399
81.958,122.1860399
82,87.21506442
82.042,87.21506442
82.083,87.21506442
82.125,87.21506442
82.167,87.21506442
82.208,87.21506442
82.25,87.21506442
82.292,87.21506442
82.333,87.21506442
82.375,87.21506442
82.417,87.21506442
82.458,87.21506442
82.5,87.21506442
82.542,87.21506442
82.583,87.21506442
82.625,87.21506442
82.667,87.21506442
82.708,87.21506442
82.75,87.21506442
82.792,87.21506442
82.833,87.21506442
82.875,87.21506442
82.917,87.21506442
82.958,87.21506442
83,68.83760442
83.042,68.83760442
83.083,68.83760442
83.125,68.83760442
83.167,68.83760442
83.208,68.83760442
83.25,68.83760442
83.292,68.83760442
83.333,68.83760442
83.375,68.83760442
83.417,68.83760442
83.458,68.83760442
83.5,68.83760442
83.542,68.83760442
83.583,68.83760442
83.625,68.83760442
83.667,68.83760442
83.708,68.83760442
83.75,68.83760442
83.792,68.83760442
83.833,68.83760442
83.875,68.83760442
83.917,68.83760442
83.958,68.83760442
84,60.79569588
84.042,60.79569588
84.083,60.79569588
84.125,60.79569588
84.167,60.79569588
84.208,60.79569588
84.25,60.79569588
84.292,60.79569588
84.333,60.79569588
84.375,60.79569588
84.417,60.79569588
84.458,60.79569588
84.5,60.79569588
84.542,60.79569588
84.583,60.79569588
84.625,60.79569588
84.667,60.79569588
84.708,60.79569588
84.75,60.79569588
84.792,60.79569588
84.833,60.79569588
84.875,60.79569588
84.917,60.79569588
84.958,60.79569588
85,55.89692765
85.042,55.89692765
85.083,55.89692765
85.125,55.89692765
85.167,55.89692765
85.208,55.89692765
85.25,55.89692765
85.292,55.89692765
85.333,55.89692765
85.375,55.89692765
85.417,55.89692765
85.458,55.89692765
85.5,55.89692765
85.542,55.89692765
85.583,55.89692765
85.625,55.89692765
85.667,55.89692765
85.708,55.89692765
85.75,55.89692765
85.792,55.89692765
85.833,55.89692765
85.875,55.89692765
85.917,55.89692765
85.958,55.89692765
86,51.64944075
86.042,51.64944075
86.083,51.64944075
86.125,51.64944075
86.167,51.64944075
86.208,51.64944075
86.25,51.64944075
86.292,51.64944075
86.333,51.64944075
86.375,51.64944075
86.417,51.64944075
86.458,51.64944075
86.5,51.64944075
86.542,51.64944075
86.583,51.64944075
86.625,51.64944075
86.667,51.64944075
86.708,51.64944075
86.75,51.64944075
86.792,51.64944075
86.833,51.64944075
86.875,51.64944075
86.917,51.64944075
86.958,51.64944075
87,49.95044599
87.042,49.95044599
87.083,49.95044599
87.125,49.95044599
87.167,49.95044599
87.208,49.95044599
87.25,49.95044599
87.292,49.95044599
87.333,49.95044599
87.375,49.95044599
87.417,49.95044599
87.458,49.95044599
87.5,49.95044599
87.542,49.95044599
87.583,49.95044599
87.625,49.95044599
87.667,49.95044599
87.708,49.95044599
87.75,49.95044599
87.792,49.95044599
87.833,49.95044599
87.875,49.95044599
87.917,49.95044599
87.958,49.95044599
88,46.29760725
88.042,46.29760725
88.083,46.29760725
88.125,46.29760725
88.167,46.29760725
88.208,46.29760725
88.25,46.29760725
88.292,46.29760725
88.333,46.29760725
88.375,46.29760725
88.417,46.29760725
88.458,46.29760725
88.5,46.29760725
88.542,46.29760725
88.583,46.29760725
88.625,46.29760725
88.667,46.29760725
88.708,46.29760725
88.75,46.29760725
88.792,46.29760725
88.833,46.29760725
88.875,46.29760725
88.917,46.29760725
88.958,46.29760725
89,41.4271556
89.042,41.4271556
89.083,41.4271556
89.125,41.4271556
89.167,41.4271556
89.208,41.4271556
89.25,41.4271556
89.292,41.4271556
89.333,41.4271556
89.375,41.4271556
89.417,41.4271556
89.458,41.4271556
89.5,41.4271556
89.542,41.4271556
89.583,41.4271556
89.625,41.4271556
89.667,41.4271556
89.708,41.4271556
89.75,41.4271556
89.792,41.4271556
89.833,41.4271556
89.875,41.4271556
89.917,41.4271556
89.958,41.4271556
90,39.89806031
90.042,39.89806031
90.083,39.89806031
90.125,39.89806031
90.167,39.89806031
90.208,39.89806031
90.25,39.89806031
90.292,39.89806031
90.333,39.89806031
90.375,39.89806031
90.417,39.89806031
90.458,39.89806031
90.5,39.89806031
90.542,39.89806031
90.583,39.89806031
90.625,39.89806031
90.667,39.89806031
90.708,39.89806031
90.75,39.89806031
90.792,39.89806031
90.833,39.89806031
90.875,39.89806031
90.917,39.89806031
90.958,39.89806031
91,39.69984426
91.042,39.69984426
91.083,39.69984426
91.125,39.69984426
91.167,39.69984426
91.208,39.69984426
91.25,39.69984426
91.292,39.69984426
91.333,39.69984426
91.375,39.69984426
91.417,39.69984426
91.458,39.69984426
91.5,39.69984426
91.542,39.69984426
91.583,39.69984426
91.625,39.69984426
91.667,39.69984426
91.708,39.69984426
91.75,39.69984426
91.792,39.69984426
91.833,39.69984426
91.875,39.69984426
91.917,39.69984426
91.958,39.69984426
92,50.03539572
92.042,50.03539572
92.083,50.03539572
92.125,50.03539572
92.167,50.03539572
92.208,50.03539572
92.25,50.03539572
92.292,50.03539572
92.333,50.03539572
92.375,50.03539572
92.417,50.03539572
92.458,50.03539572
92.5,50.03539572
92.542,50.03539572
92.583,50.03539572
92.625,50.03539572
92.667,50.03539572
92.708,50.03539572
92.75,50.03539572
92.792,50.03539572
92.833,50.03539572
92.875,50.03539572
92.917,50.03539572
92.958,50.03539572
93,59.8046156
93.042,59.8046156
93.083,59.8046156
93.125,59.8046156
93.167,59.8046156
93.208,59.8046156
93.25,59.8046156
93.292,59.8046156
93.333,59.8046156
93.375,59.8046156
93.417,59.8046156
93.458,59.8046156
93.5,59.8046156
93.542,59.8046156
93.583,59.8046156
93.625,59.8046156
93.667,59.8046156
93.708,59.8046156
93.75,59.8046156
93.792,59.8046156
93.833,59.8046156
93.875,59.8046156
93.917,59.8046156
93.958,59.8046156
94,70.87639813
94.042,70.87639813
94.083,70.87639813
94.125,70.87639813
94.167,70.87639813
94.208,70.87639813
94.25,70.87639813
94.292,70.87639813
94.333,70.87639813
94.375,70.87639813
94.417,70.87639813
94.458,70.87639813
94.5,70.87639813
94.542,70.87639813
94.583,70.87639813
94.625,70.87639813
94.667,70.87639813
94.708,70.87639813
94.75,70.87639813
94.792,70.87639813
94.833,70.87639813
94.875,70.87639813
94.917,70.87639813
94.958,70.87639813
95,72.46212658
95.042,72.46212658
95.083,72.46212658
95.125,72.46212658
95.167,72.46212658
95.208,72.46212658
95.25,72.46212658
95.292,72.46212658
95.333,72.46212658
95.375,72.46212658
95.417,72.46212658
95.458,72.46212658
95.5,72.46212658
95.542,72.46212658
95.583,72.46212658
95.625,72.46212658
95.667,72.46212658
95.708,72.46212658
95.75,72.46212658
95.792,72.46212658
95.833,72.46212658
95.875,72.46212658
95.917,72.46212658
95.958,72.46212658
96,64.64675067
96.042,64.64675067
96.083,64.64675067
96.125,64.64675067
96.167,64.64675067
96.208,64.64675067
96.25,64.64675067
96.292,64.64675067
96.333,64.64675067
96.375,64.64675067
96.417,64.64675067
96.458,64.64675067
96.5,64.64675067
96.542,64.64675067
96.583,64.64675067
96.625,64.64675067
96.667,64.64675067
96.708,64.64675067
96.75,64.64675067
96.792,64.64675067
96.833,64.64675067
96.875,64.64675067
96.917,64.64675067
96.958,64.64675067
97,68.49780547
97.042,68.49780547
97.083,68.49780547
97.125,68.49780547
97.167,68.49780547
97.208,68.49780547
97.25,68.49780547
97.292,68.49780547
97.333,68.49780547
97.375,68.49780547
97.417,68.49780547
97.458,68.49780547
97.5,68.49780547
97.542,68.49780547
97.583,68.49780547
97.625,68.49780547
97.667,68.49780547
97.708,68.49780547
97.75,68.49780547
97.792,68.49780547
97.833,68.49780547
97.875,68.49780547
97.917,68.49780547
97.958,68.49780547
98,86.19566756
98.042,86.19566756
98.083,86.19566756
98.125,86.19566756
98.167,86.19566756
98.208,86.19566756
98.25,86.19566756
98.292,86.19566756
98.333,86.19566756
98.375,86.19566756
98.417,86.19566756
98.458,86.19566756
98.5,86.19566756
98.542,86.19566756
98.583,86.19566756
98.625,86.19566756
98.667,86.19566756
98.708,86.19566756
98.75,86.19566756
98.792,86.19566756
98.833,86.19566756
98.875,86.19566756
98.917,86.19566756
98.958,86.19566756
99,89.08395866
99.042,89.08395866
99.083,89.08395866
99.125,89.08395866
99.167,89.08395866
99.208,89.08395866
99.25,89.08395866
99.292,89.08395866
99.333,89.08395866
99.375,89.08395866
99.417,89.08395866
99.458,89.08395866
99.5,89.08395866
99.542,89.08395866
99.583,89.08395866
99.625,89.08395866
99.667,89.08395866
99.708,89.08395866
99.75,89.08395866
99.792,89.08395866
99.833,89.08395866
99.875,89.08395866
99.917,89.08395866
99.958,89.08395866
100,96.30468639
100.042,96.30468639
100.083,96.30468639
100.125,96.30468639
100.167,96.30468639
100.208,96.30468639
100.25,96.30468639
100.292,96.30468639
100.333,96.30468639
100.375,96.30468639
100.417,96.30468639
100.458,96.30468639
100.5,96.30468639
100.542,96.30468639
100.583,96.30468639
100.625,96.30468639
100.667,96.30468639
100.708,96.30468639
100.75,96.30468639
100.792,96.30468639
100.833,96.30468639
100.875,96.30468639
100.917,96.30468639
100.958,96.30468639
101,107.6879513
101.042,107.6879513
101.083,107.6879513
101.125,107.6879513
101.167,107.6879513
101.208,107.6879513
101.25,107.6879513
101.292,107.6879513
101.333,107.6879513
101.375,107.6879513
101.417,107.6879513
101.458,107.6879513
101.5,107.6879513
101.542,107.6879513
101.583,107.6879513
101.625,107.6879513
101.667,107.6879513
101.708,107.6879513
101.75,107.6879513
101.792,107.6879513
101.833,107.6879513
101.875,107.6879513
101.917,107.6879513
101.958,107.6879513
102,104.7713436
102.042,104.7713436
102.083,104.7713436
102.125,104.7713436
102.167,104.7713436
102.208,104.7713436
102.25,104.7713436
102.292,104.7713436
102.333,104.7713436
102.375,104.7713436
102.417,104.7713436
102.458,104.7713436
102.5,104.7713436
102.542,104.7713436
102.583,104.7713436
102.625,104.7713436
102.667,104.7713436
102.708,104.7713436
102.75,104.7713436
102.792,104.7713436
102.833,104.7713436
102.875,104.7713436
102.917,104.7713436
102.958,104.7713436
103,108.9055642
103.042,108.9055642
103.083,108.9055642
103.125,108.9055642
103.167,108.9055642
103.208,108.9055642
103.25,108.9055642
103.292,108.9055642
103.333,108.9055642
103.375,108.9055642
103.417,108.9055642
103.458,108.9055642
103.5,108.9055642
103.542,108.9055642
103.583,108.9055642
103.625,108.9055642
103.667,108.9055642
103.708,108.9055642
103.75,108.9055642
103.792,108.9055642
103.833,108.9055642
103.875,108.9055642
103.917,108.9055642
103.958,108.9055642
104,86.02576809
104.042,86.02576809
104.083,86.02576809
104.125,86.02576809
104.167,86.02576809
104.208,86.02576809
104.25,86.02576809
104.292,86.02576809
104.333,86.02576809
104.375,86.02576809
104.417,86.02576809
104.458,86.02576809
104.5,86.02576809
104.542,86.02576809
104.583,86.02576809
104.625,86.02576809
104.667,86.02576809
104.708,86.02576809
104.75,86.02576809
104.792,86.02576809
104.833,86.02576809
104.875,86.02576809
104.917,86.02576809
104.958,86.02576809
105,68.78097126
105.042,68.78097126
105.083,68.78097126
105.125,68.78097126
105.167,68.78097126
105.208,68.78097126
105.25,68.78097126
105.292,68.78097126
105.333,68.78097126
105.375,68.78097126
105.417,68.78097126
105.458,68.78097126
105.5,68.78097126
105.542,68.78097126
105.583,68.78097126
105.625,68.78097126
105.667,68.78097126
105.708,68.78097126
105.75,68.78097126
105.792,68.78097126
105.833,68.78097126
105.875,68.78097126
105.917,68.78097126
105.958,68.78097126
106,55.4155458
106.042,55.4155458
106.083,55.4155458
106.125,55.4155458
106.167,55.4155458
106.208,55.4155458
106.25,55.4155458
106.292,55.4155458
106.333,55.4155458
106.375,55.4155458
106.417,55.4155458
106.458,55.4155458
106.5,55.4155458
106.542,55.4155458
106.583,55.4155458
106.625,55.4155458
106.667,55.4155458
106.708,55.4155458
106.75,55.4155458
106.792,55.4155458
106.833,55.4155458
106.875,55.4155458
106.917,55.4155458
106.958,55.4155458
107,50.57341073
107.042,50.57341073
107.083,50.57341073
107.125,50.57341073
107.167,50.57341073
107.208,50.57341073
107.25,50.57341073
107.292,50.57341073
107.333,50.57341073
107.375,50.57341073
107.417,50.57341073
107.458,50.57341073
107.5,50.57341073
107.542,50.57341073
107.583,50.57341073
107.625,50.57341073
107.667,50.57341073
107.708,50.57341073
107.75,50.57341073
107.792,50.57341073
107.833,50.57341073
107.875,50.57341073
107.917,50.57341073
107.958,50.57341073
108,53.12190287
108.042,53.12190287
108.083,53.12190287
108.125,53.12190287
108.167,53.12190287
108.208,53.12190287
108.25,53.12190287
108.292,53.12190287
108.333,53.12190287
108.375,53.12190287
108.417,53.12190287
108.458,53.12190287
108.5,53.12190287
108.542,53.12190287
108.583,53.12190287
108.625,53.12190287
108.667,53.12190287
108.708,53.12190287
108.75,53.12190287
108.792,53.12190287
108.833,53.12190287
108.875,53.12190287
108.917,53.12190287
108.958,53.12190287
109,58.61531927
109.042,58.61531927
109.083,58.61531927
109.125,58.61531927
109.167,58.61531927
109.208,58.61531927
109.25,58.61531927
109.292,58.61531927
109.333,58.61531927
109.375,58.61531927
109.417,58.61531927
109.458,58.61531927
109.5,58.61531927
109.542,58.61531927
109.583,58.61531927
109.625,58.61531927
109.667,58.61531927
109.708,58.61531927
109.75,58.61531927
109.792,58.61531927
109.833,58.61531927
109.875,58.61531927
109.917,58.61531927
109.958,58.61531927
110,64.13705224
110.042,64.13705224
110.083,64.13705224
110.125,64.13705224
110.167,64.13705224
110.208,64.13705224
110.25,64.13705224
110.292,64.13705224
110.333,64.13705224
110.375,64.13705224
110.417,64.13705224
110.458,64.13705224
110.5,64.13705224
110.542,64.13705224
110.583,64.13705224
110.625,64.13705224
110.667,64.13705224
110.708,64.13705224
110.75,64.13705224
110.792,64.13705224
110.833,64.13705224
110.875,64.13705224
110.917,64.13705224
110.958,64.13705224
111,67.64830808
111.042,67.64830808
111.083,67.64830808
111.125,67.64830808
111.167,67.64830808
111.208,67.64830808
111.25,67.64830808
111.292,67.64830808
111.333,67.64830808
111.375,67.64830808
111.417,67.64830808
111.458,67.64830808
111.5,67.64830808
111.542,67.64830808
111.583,67.64830808
111.625,67.64830808
111.667,67.64830808
111.708,67.64830808
111.75,67.64830808
111.792,67.64830808
111.833,67.64830808
111.875,67.64830808
111.917,67.64830808
111.958,67.64830808
112,65.04318278
112.042,65.04318278
112.083,65.04318278
112.125,65.04318278
112.167,65.04318278
112.208,65.04318278
112.25,65.04318278
112.292,65.04318278
112.333,65.04318278
112.375,65.04318278
112.417,65.04318278
112.458,65.04318278
112.5,65.04318278
112.542,65.04318278
112.583,65.04318278
112.625,65.04318278
112.667,65.04318278
112.708,65.04318278
112.75,65.04318278
112.792,65.04318278
112.833,65.04318278
112.875,65.04318278
112.917,65.04318278
112.958,65.04318278
113,80.44740195
113.042,80.44740195
113.083,80.44740195
113.125,80.44740195
113.167,80.44740195
113.208,80.44740195
113.25,80.44740195
113.292,80.44740195
113.333,80.44740195
113.375,80.44740195
113.417,80.44740195
113.458,80.44740195
113.5,80.44740195
113.542,80.44740195
113.583,80.44740195
113.625,80.44740195
113.667,80.44740195
113.708,80.44740195
113.75,80.44740195
113.792,80.44740195
113.833,80.44740195
113.875,80.44740195
113.917,80.44740195
113.958,80.44740195
114,60.0877814
114.042,60.0877814
114.083,60.0877814
114.125,60.0877814
114.167,60.0877814
114.208,60.0877814
114.25,60.0877814
114.292,60.0877814
114.333,60.0877814
114.375,60.0877814
114.417,60.0877814
114.458,60.0877814
114.5,60.0877814
114.542,60.0877814
114.583,60.0877814
114.625,60.0877814
114.667,60.0877814
114.708,60.0877814
114.75,60.0877814
114.792,60.0877814
114.833,60.0877814
114.875,60.0877814
114.917,60.0877814
114.958,60.0877814
115,50.2052952
115.042,50.2052952
115.083,50.2052952
115.125,50.2052952
115.167,50.2052952
115.208,50.2052952
115.25,50.2052952
115.292,50.2052952
115.333,50.2052952
115.375,50.2052952
115.417,50.2052952
115.458,50.2052952
115.5,50.2052952
115.542,50.2052952
115.583,50.2052952
115.625,50.2052952
115.667,50.2052952
115.708,50.2052952
115.75,50.2052952
115.792,50.2052952
115.833,50.2052952
115.875,50.2052952
115.917,50.2052952
115.958,50.2052952
116,47.6001699
116.042,47.6001699
116.083,47.6001699
116.125,47.6001699
116.167,47.6001699
116.208,47.6001699
116.25,47.6001699
116.292,47.6001699
116.333,47.6001699
116.375,47.6001699
116.417,47.6001699
116.458,47.6001699
116.5,47.6001699
116.542,47.6001699
116.583,47.6001699
116.625,47.6001699
116.667,47.6001699
116.708,47.6001699
116.75,47.6001699
116.792,47.6001699
116.833,47.6001699
116.875,47.6001699
116.917,47.6001699
116.958,47.6001699
117,39.95469347
117.042,39.95469347
117.083,39.95469347
117.125,39.95469347
117.167,39.95469347
117.208,39.95469347
117.25,39.95469347
117.292,39.95469347
117.333,39.95469347
117.375,39.95469347
117.417,39.95469347
117.458,39.95469347
117.5,39.95469347
117.542,39.95469347
117.583,39.95469347
117.625,39.95469347
117.667,39.95469347
117.708,39.95469347
117.75,39.95469347
117.792,39.95469347
117.833,39.95469347
117.875,39.95469347
117.917,39.95469347
117.958,39.95469347
118,39.13351267
